id_reserva,id_hospede,id_quarto,id_hotel,data_checkin,data_checkout,canal_reserva,valor_diaria,status_reserva,data_reserva
868,151,Q017,2,2023-09-08,2023-09-20,Telefone,414.16,Confirmada,2023-09-07
869,37,Q021,2,2023-07-30,2023-08-08,Telefone,1939.58,Confirmada,2023-06-11
870,57,Q023,2,2024-12-01,2024-12-06,Site Próprio,2779.9,Confirmada,2024-10-18
871,342,Q056,5,2023-01-02,2023-01-07,Site Próprio,2736.05,No-show,2022-12-27
872,292,Q029,3,2024-12-10,2024-12-11,Telefone,1310.14,Confirmada,2024-10-13
873,93,Q053,5,2023-01-14,2023-01-24,Booking.com,2769.86,Confirmada,2022-11-17
874,108,Q014,2,2023-05-05,2023-05-10,Telefone,2495.23,Confirmada,2023-04-02
875,197,Q034,3,2024-02-19,2024-03-02,Site Próprio,421.57,Confirmada,2023-12-27
876,383,Q036,4,2023-10-04,2023-10-13,Booking.com,1340.93,Confirmada,2023-08-09
877,28,Q001,1,2024-03-13,2024-03-23,Telefone,1916.26,Confirmada,2024-03-02
878,283,Q029,3,2023-05-17,2023-05-23,Expedia,900.43,Confirmada,2023-05-07
879,78,Q015,2,2023-06-02,2023-06-04,Telefone,2281.97,Confirmada,2023-05-25
880,258,Q017,2,2024-08-03,2024-08-13,Site Próprio,1679.18,Confirmada,2024-07-07
881,385,Q043,4,2023-01-16,2023-01-28,Site Próprio,852.25,Confirmada,2023-01-07
882,124,Q013,2,2024-01-01,2024-01-05,Site Próprio,2378.82,Confirmada,2023-11-24
883,172,Q041,4,2024-05-02,2024-05-15,Site Próprio,816.91,Confirmada,2024-03-20
884,258,Q008,1,2023-09-02,2023-09-03,Telefone,2609.07,Confirmada,2023-08-20
885,43,Q005,1,2023-12-06,2023-12-19,Site Próprio,1113.99,Confirmada,2023-11-30
886,38,Q039,4,2024-06-08,2024-06-21,Agência de Viagem,873.18,Confirmada,2024-05-29
887,222,Q017,2,2023-11-29,2023-12-01,Telefone,1343.55,Confirmada,2023-11-18
888,255,Q045,5,2023-05-06,2023-05-20,Booking.com,2337.79,Confirmada,2023-03-16
889,260,Q005,1,2023-02-10,2023-02-16,Site Próprio,511.27,Confirmada,2022-12-24
890,208,Q021,2,2023-06-22,2023-06-26,Booking.com,1354.92,Confirmada,2023-05-10
891,123,Q036,4,2024-04-23,2024-04-24,Booking.com,1937.75,Confirmada,2024-04-16
892,45,Q019,2,2024-07-03,2024-07-14,Expedia,2784.33,Confirmada,2024-06-11
893,339,Q017,2,2024-11-17,2024-11-23,Booking.com,346.65,Confirmada,2024-10-21
894,80,Q036,4,2023-03-28,2023-03-30,Site Próprio,1634.68,Confirmada,2023-03-11
895,258,Q007,1,2024-11-27,2024-12-05,Expedia,744.75,Confirmada,2024-10-15
896,230,Q044,4,2023-10-26,2023-10-28,Telefone,2327.05,Confirmada,2023-09-25
897,35,Q015,2,2024-05-10,2024-05-17,Booking.com,1932.97,Confirmada,2024-05-08
898,369,Q022,2,2023-02-16,2023-03-01,Site Próprio,537.86,Confirmada,2023-01-26
899,114,Q013,2,2024-08-19,2024-08-31,Expedia,1137.34,Confirmada,2024-07-05
900,365,Q030,3,2023-10-11,2023-10-14,Agência de Viagem,1366.75,Confirmada,2023-10-10
901,279,Q014,2,2024-03-17,2024-03-31,Booking.com,1873.67,Overbooking,2024-03-07
902,59,Q025,3,2024-01-25,2024-01-27,Booking.com,259.24,Overbooking,2024-01-22
903,157,Q025,3,2024-08-27,2024-09-02,Telefone,2456.03,Confirmada,2024-07-20
904,273,Q044,4,2023-07-21,2023-07-26,Telefone,770.63,Confirmada,2023-06-04
905,192,Q026,3,2023-12-30,2024-01-08,Telefone,1749.51,Confirmada,2023-12-15
906,338,Q049,5,2024-05-29,2024-06-01,Telefone,307.07,Confirmada,2024-05-01
907,23,Q047,5,2024-06-28,2024-07-03,Expedia,553.2,Confirmada,2024-05-18
908,265,Q040,4,2024-05-02,2024-05-06,Telefone,1633.46,Confirmada,2024-03-28
909,206,Q028,3,2024-12-26,2024-12-27,Expedia,1480.57,Confirmada,2024-11-09
910,184,Q020,2,2023-11-10,2023-11-18,Expedia,469.8,Confirmada,2023-10-17
911,222,Q016,2,2024-11-01,2024-11-13,Expedia,1869.85,Confirmada,2024-09-17
912,281,Q005,1,2023-03-04,2023-03-10,Expedia,1294.55,Confirmada,2023-02-04
913,344,Q053,5,2023-11-09,2023-11-22,Booking.com,1118.02,Confirmada,2023-10-09
914,378,Q012,1,2023-07-10,2023-07-18,Site Próprio,1191.62,Confirmada,2023-06-22
915,365,Q035,4,2023-05-15,2023-05-21,Agência de Viagem,2462.53,Confirmada,2023-04-16
916,80,Q030,3,2023-11-18,2023-11-21,Booking.com,2067.61,Confirmada,2023-10-26
917,346,Q024,3,2023-09-09,2023-09-15,Site Próprio,2421.76,Confirmada,2023-07-13
918,218,Q007,1,2023-07-16,2023-07-19,Expedia,1548.55,Confirmada,2023-07-08
919,262,Q031,3,2024-02-12,2024-02-22,Expedia,2766.34,Confirmada,2024-01-17
920,195,Q037,4,2023-01-12,2023-01-24,Expedia,540.88,Confirmada,2022-12-22
921,348,Q026,3,2023-02-05,2023-02-15,Booking.com,777.48,Confirmada,2022-12-29
922,119,Q054,5,2023-10-28,2023-10-30,Booking.com,2055.77,Confirmada,2023-09-03
923,242,Q016,2,2024-08-23,2024-09-05,Telefone,2499.24,Confirmada,2024-08-15
924,167,Q010,1,2024-06-12,2024-06-23,Telefone,479.52,Confirmada,2024-05-13
925,109,Q004,1,2024-03-27,2024-04-01,Agência de Viagem,2583.63,Confirmada,2024-03-26
926,170,Q014,2,2024-02-14,2024-02-18,Agência de Viagem,871.11,Confirmada,2024-01-07
927,325,Q019,2,2023-02-08,2023-02-17,Telefone,2316.67,Confirmada,2023-01-21
928,240,Q042,4,2023-01-14,2023-01-15,Agência de Viagem,1427.96,Confirmada,2022-12-06
929,399,Q047,5,2024-09-05,2024-09-19,Agência de Viagem,1648.29,Confirmada,2024-08-11
930,134,Q014,2,2024-03-26,2024-03-28,Expedia,1427.73,Confirmada,2024-03-12
931,48,Q002,1,2023-04-04,2023-04-07,Expedia,262.25,Confirmada,2023-03-08
932,149,Q052,5,2024-12-19,2024-12-25,Telefone,1189.52,Confirmada,2024-11-03
933,262,Q014,2,2024-06-24,2024-07-02,Site Próprio,1198.12,Confirmada,2024-04-29
934,113,Q048,5,2024-02-01,2024-02-07,Expedia,1785.01,Confirmada,2023-12-27
935,146,Q049,5,2023-03-28,2023-04-07,Expedia,2400.56,Confirmada,2023-03-04
936,168,Q055,5,2023-05-21,2023-05-27,Site Próprio,1113.48,Confirmada,2023-04-24
937,114,Q006,1,2024-02-16,2024-02-17,Booking.com,2796.07,Confirmada,2024-02-03
938,185,Q052,5,2024-02-20,2024-02-25,Booking.com,689.39,Confirmada,2024-01-05
939,192,Q037,4,2023-03-01,2023-03-02,Agência de Viagem,810.26,Confirmada,2023-02-08
940,255,Q035,4,2024-07-12,2024-07-20,Booking.com,1631.02,Confirmada,2024-07-07
941,133,Q015,2,2024-10-22,2024-10-31,Booking.com,2040.45,Cancelado,2024-09-02
942,261,Q023,2,2023-11-18,2023-11-23,Telefone,1612.22,Confirmada,2023-10-03
943,57,Q044,4,2023-05-18,2023-05-23,Expedia,1017.58,Confirmada,2023-05-05
944,400,Q054,5,2024-08-08,2024-08-22,Booking.com,1963.27,Confirmada,2024-06-21
945,65,Q033,3,2024-01-08,2024-01-16,Agência de Viagem,1652.07,Confirmada,2023-12-28
946,55,Q011,1,2023-03-24,2023-04-03,Telefone,334.64,Confirmada,2023-01-23
947,76,Q056,5,2023-10-01,2023-10-14,Site Próprio,701.85,Confirmada,2023-08-09
948,9,Q045,5,2024-09-25,2024-09-29,Agência de Viagem,471.67,Confirmada,2024-08-03
949,123,Q043,4,2023-07-06,2023-07-10,Expedia,2541.33,Confirmada,2023-06-14
950,68,Q045,5,2023-12-11,2023-12-17,Site Próprio,2569.47,Confirmada,2023-12-09
951,62,Q056,5,2023-02-21,2023-02-24,Expedia,1962.53,Confirmada,2023-02-01
952,226,Q004,1,2024-09-09,2024-09-22,Expedia,1660.3,Confirmada,2024-09-08
953,147,Q012,1,2023-08-22,2023-08-27,Site Próprio,2669.88,Confirmada,2023-07-10
954,314,Q052,5,2024-09-07,2024-09-21,Booking.com,1223.73,Confirmada,2024-08-03
955,234,Q041,4,2023-07-21,2023-07-25,Expedia,940.42,Confirmada,2023-05-28
956,69,Q048,5,2024-12-12,2024-12-17,Agência de Viagem,366.29,Confirmada,2024-12-05
957,189,Q020,2,2024-04-17,2024-04-26,Expedia,1528.24,Confirmada,2024-04-15
958,393,Q057,5,2024-12-25,2024-12-31,Agência de Viagem,784.82,Confirmada,2024-12-02
959,81,Q041,4,2024-06-21,2024-07-04,Booking.com,1333.92,Confirmada,2024-06-09
960,108,Q043,4,2023-07-22,2023-08-02,Booking.com,1150.9,Confirmada,2023-05-31
961,142,Q005,1,2023-12-23,2024-01-03,Site Próprio,1480.12,Confirmada,2023-11-28
962,112,Q054,5,2023-11-20,2023-11-27,Site Próprio,2474.42,Confirmada,2023-10-31
963,283,Q026,3,2024-07-19,2024-07-29,Telefone,1846.39,Confirmada,2024-07-10
964,345,Q017,2,2023-04-08,2023-04-21,Agência de Viagem,2328.71,Confirmada,2023-03-11
965,52,Q038,4,2023-06-09,2023-06-16,Booking.com,1549.38,Confirmada,2023-05-30
966,330,Q027,3,2024-03-20,2024-03-27,Expedia,629.73,Confirmada,2024-03-08
967,83,Q048,5,2024-05-01,2024-05-11,Telefone,742.47,Confirmada,2024-03-20
968,51,Q052,5,2023-01-18,2023-02-01,Booking.com,1382.98,Confirmada,2022-11-22
969,276,Q046,5,2024-03-21,2024-03-25,Expedia,1857.57,Confirmada,2024-02-11
970,89,Q022,2,2024-10-25,2024-10-31,Expedia,515.98,Confirmada,2024-09-03
971,81,Q011,1,2024-12-08,2024-12-13,Booking.com,893.79,Confirmada,2024-10-17
972,294,Q001,1,2023-02-21,2023-02-25,Booking.com,774.86,Confirmada,2023-02-04
973,135,Q025,3,2024-05-16,2024-05-19,Expedia,250.46,Confirmada,2024-03-18
974,191,Q038,4,2023-09-06,2023-09-19,Agência de Viagem,540.91,Confirmada,2023-08-22
975,169,Q002,1,2023-04-21,2023-04-29,Agência de Viagem,2239.85,Confirmada,2023-04-06
976,19,Q018,2,2023-11-17,2023-11-30,Agência de Viagem,1299.96,Confirmada,2023-09-18
977,115,Q051,5,2023-11-16,2023-11-23,Site Próprio,1827.74,Confirmada,2023-09-25
978,226,Q056,5,2024-11-24,2024-12-01,Telefone,2209.91,Confirmada,2024-10-01
979,92,Q039,4,2024-02-21,2024-03-06,Agência de Viagem,788.3,Confirmada,2024-02-17
980,237,Q048,5,2024-08-11,2024-08-15,Telefone,1546.96,Confirmada,2024-08-03
981,189,Q011,1,2024-03-17,2024-03-18,Site Próprio,910.14,Confirmada,2024-02-14
982,241,Q016,2,2023-05-15,2023-05-29,Expedia,1356.78,Confirmada,2023-04-04
983,330,Q015,2,2024-02-07,2024-02-18,Site Próprio,1927.39,Confirmada,2024-02-05
984,369,Q042,4,2023-11-29,2023-12-08,Telefone,840.32,Confirmada,2023-11-24
985,344,Q013,2,2023-03-22,2023-03-27,Site Próprio,2266.19,Confirmada,2023-03-02
986,84,Q056,5,2023-04-29,2023-05-01,Site Próprio,2788.69,Confirmada,2023-04-09
987,189,Q012,1,2024-12-22,2024-12-25,Telefone,1257.13,Confirmada,2024-11-19
988,61,Q036,4,2024-06-19,2024-06-27,Expedia,1492.14,Confirmada,2024-05-21
989,223,Q036,4,2023-08-22,2023-08-29,Booking.com,1070.52,Confirmada,2023-07-11
990,266,Q041,4,2024-07-23,2024-07-28,Site Próprio,1745.05,Confirmada,2024-06-11
991,104,Q039,4,2023-06-07,2023-06-15,Agência de Viagem,2195.19,Confirmada,2023-05-20
992,309,Q026,3,2024-06-15,2024-06-18,Agência de Viagem,629.13,Confirmada,2024-05-28
993,288,Q014,2,2023-01-18,2023-01-25,Site Próprio,336.34,Confirmada,2022-12-20
994,226,Q033,3,2023-03-06,2023-03-08,Site Próprio,1282.96,Confirmada,2023-02-01
995,187,Q007,1,2023-05-10,2023-05-23,Agência de Viagem,476.23,Confirmada,2023-05-08
996,114,Q021,2,2024-10-15,2024-10-17,Site Próprio,1659.53,Confirmada,2024-09-06
997,71,Q046,5,2023-10-24,2023-11-07,Agência de Viagem,1374.8,Confirmada,2023-09-16
998,25,Q018,2,2024-07-30,2024-08-11,Site Próprio,1634.99,Confirmada,2024-06-17
999,306,Q039,4,2023-03-01,2023-03-15,Site Próprio,506.11,Confirmada,2023-02-24
1000,111,Q056,5,2024-08-24,2024-09-07,Expedia,1977.95,Confirmada,2024-08-05
