id_reserva,id_hospede,id_quarto,id_hotel,data_checkin,data_checkout,canal_reserva,valor_diaria,status_reserva,data_reserva
651,9,Q056,5,2023-03-06 00:00:00,2023-03-12 00:00:00,Booking.com,1315.68,Confirmada,2023-01-11 00:00:00
652,286,Q049,5,2023-12-30 00:00:00,2024-01-10 00:00:00,Booking.com,1691.71,Confirmada,2023-12-09 00:00:00
653,54,Q028,3,2023-02-15 00:00:00,2023-02-27 00:00:00,Booking.com,2012.87,Confirmada,2023-01-19 00:00:00
654,233,Q012,1,2023-04-15 00:00:00,2023-04-21 00:00:00,Site Próprio,2438.22,Confirmada,2023-03-22 00:00:00
655,43,Q042,4,2023-12-12 00:00:00,2023-12-25 00:00:00,Expedia,1464.42,Confirmada,2023-10-20 00:00:00
656,271,Q014,2,2024-07-30 00:00:00,2024-08-04 00:00:00,Telefone,1241.71,Confirmada,2024-07-07 00:00:00
657,11,Q034,3,2023-07-17 00:00:00,2023-07-29 00:00:00,Expedia,2660.55,Confirmada,2023-06-13 00:00:00
658,83,Q041,4,2024-03-23 00:00:00,2024-03-26 00:00:00,Booking.com,282.83,Confirmada,2024-03-09 00:00:00
659,195,Q053,5,2023-01-29 00:00:00,2023-01-30 00:00:00,Site Próprio,1432.47,Confirmada,2023-01-26 00:00:00
660,274,Q022,2,2023-03-14 00:00:00,2023-03-28 00:00:00,Expedia,1113.05,Confirmada,2023-02-06 00:00:00
661,394,Q042,4,2024-10-16 00:00:00,2024-10-20 00:00:00,Site Próprio,870.7,Confirmada,2024-08-19 00:00:00
662,54,Q030,3,2023-04-11 00:00:00,2023-04-21 00:00:00,Booking.com,2659.29,Confirmada,2023-03-13 00:00:00
663,300,Q044,4,2024-10-13 00:00:00,2024-10-24 00:00:00,Agência de Viagem,2192.31,Confirmada,2024-09-06 00:00:00
664,87,Q008,1,2024-02-14 00:00:00,2024-02-25 00:00:00,Booking.com,2077.91,Confirmada,2024-01-14 00:00:00
665,73,Q044,4,2023-05-02 00:00:00,2023-05-10 00:00:00,Telefone,1223.32,Confirmada,2023-03-18 00:00:00
666,3,Q016,2,2024-02-06 00:00:00,2024-02-16 00:00:00,Booking.com,1866.44,Confirmada,2023-12-20 00:00:00
667,49,Q004,1,2023-07-24 00:00:00,2023-08-06 00:00:00,Site Próprio,347.07,Confirmada,2023-07-20 00:00:00
668,113,Q038,4,2024-11-19 00:00:00,2024-11-20 00:00:00,Telefone,1878.53,Confirmada,2024-09-21 00:00:00
669,22,Q039,4,2023-06-07 00:00:00,2023-06-15 00:00:00,Site Próprio,1471.06,Confirmada,2023-05-31 00:00:00
670,74,Q003,1,2024-06-25 00:00:00,2024-06-28 00:00:00,Telefone,1555.92,Confirmada,2024-06-18 00:00:00
671,196,Q057,5,2023-01-03 00:00:00,2023-01-05 00:00:00,Site Próprio,1667.53,Confirmada,2022-11-11 00:00:00
672,288,Q009,1,2024-09-26 00:00:00,2024-10-06 00:00:00,Telefone,2269.14,Confirmada,2024-08-22 00:00:00
673,28,Q012,1,2024-11-08 00:00:00,2024-11-17 00:00:00,Telefone,991.96,Confirmada,2024-10-13 00:00:00
674,382,Q009,1,2023-08-02 00:00:00,2023-08-03 00:00:00,Booking.com,2365.64,Confirmada,2023-06-11 00:00:00
675,63,Q038,4,2024-12-26 00:00:00,2025-01-06 00:00:00,Booking.com,1962.91,Confirmada,2024-12-18 00:00:00
676,280,Q046,5,2024-06-16 00:00:00,2024-06-22 00:00:00,Site Próprio,474.0,Confirmada,2024-05-31 00:00:00
677,189,Q002,1,2023-10-08 00:00:00,2023-10-13 00:00:00,Expedia,2194.17,Confirmada,2023-09-28 00:00:00
678,296,Q044,4,2023-12-09 00:00:00,2023-12-22 00:00:00,Booking.com,267.71,Confirmada,2023-12-04 00:00:00
679,350,Q002,1,2024-12-10 00:00:00,2024-12-23 00:00:00,Telefone,795.4,Confirmada,2024-11-15 00:00:00
680,313,Q041,4,2024-08-11 00:00:00,2024-08-22 00:00:00,Booking.com,2586.83,Confirmada,2024-06-25 00:00:00
681,31,Q001,1,2023-02-01 00:00:00,2023-02-12 00:00:00,Booking.com,2417.44,Confirmada,2023-01-04 00:00:00
682,317,Q003,1,2023-10-28 00:00:00,2023-11-05 00:00:00,Expedia,2051.56,Confirmada,2023-10-11 00:00:00
683,15,Q029,3,2023-11-29 00:00:00,2023-12-06 00:00:00,Site Próprio,663.44,Confirmada,2023-11-18 00:00:00
684,386,Q044,4,2023-11-30 00:00:00,2023-12-05 00:00:00,Booking.com,283.56,Confirmada,2023-10-26 00:00:00
685,119,Q006,1,2024-07-11 00:00:00,2024-07-17 00:00:00,Expedia,254.41,Confirmada,2024-05-22 00:00:00
686,41,Q018,2,2024-06-28 00:00:00,2024-07-01 00:00:00,Site Próprio,340.23,Confirmada,2024-05-04 00:00:00
687,322,Q030,3,2023-12-12 00:00:00,2023-12-18 00:00:00,Site Próprio,1620.06,Confirmada,2023-11-12 00:00:00
688,272,Q016,2,2023-02-24 00:00:00,2023-03-07 00:00:00,Telefone,874.64,Confirmada,2022-12-27 00:00:00
689,354,Q043,4,2024-10-08 00:00:00,2024-10-10 00:00:00,Não informado,16283.31,Confirmada,2024-08-20 00:00:00
690,134,Q012,1,2024-03-17 00:00:00,2024-03-29 00:00:00,Site Próprio,2773.74,Confirmada,2024-03-05 00:00:00
691,315,Q052,5,2024-12-04 00:00:00,2024-12-07 00:00:00,Expedia,2170.49,Confirmada,2024-11-18 00:00:00
692,15,Q028,3,2023-04-04 00:00:00,2023-04-16 00:00:00,Booking.com,1884.9,Confirmada,2023-02-23 00:00:00
693,336,Q047,5,2023-03-13 00:00:00,2023-03-23 00:00:00,Site Próprio,2022.04,Confirmada,2023-02-21 00:00:00
694,374,Q002,1,2023-03-10 00:00:00,2023-03-19 00:00:00,Site Próprio,437.29,Confirmada,2023-03-05 00:00:00
695,58,Q021,2,2024-05-20 00:00:00,2024-05-31 00:00:00,Telefone,2003.22,Confirmada,2024-05-02 00:00:00
696,52,Q037,4,2023-09-19 00:00:00,2023-09-24 00:00:00,Agência de Viagem,1292.8,Confirmada,2023-08-05 00:00:00
697,373,Q020,2,2023-04-08 00:00:00,2023-04-22 00:00:00,Agência de Viagem,1122.98,Confirmada,2023-02-13 00:00:00
698,199,Q013,2,2023-08-20 00:00:00,2023-08-22 00:00:00,Booking.com,2297.32,Confirmada,2023-07-08 00:00:00
699,320,Q028,3,2023-01-11 00:00:00,2023-01-25 00:00:00,Booking.com,435.25,Confirmada,2023-01-05 00:00:00
700,339,Q023,2,2024-08-24 00:00:00,2024-08-29 00:00:00,Expedia,710.55,Confirmada,2024-08-14 00:00:00
701,30,Q036,4,2024-01-28 00:00:00,2024-02-02 00:00:00,Site Próprio,1702.53,Confirmada,2024-01-13 00:00:00
702,152,Q002,1,2023-01-16 00:00:00,2023-01-21 00:00:00,Booking.com,2636.94,Confirmada,2022-12-24 00:00:00
703,370,Q032,3,2023-06-30 00:00:00,2023-07-03 00:00:00,Expedia,2259.35,Confirmada,2023-06-13 00:00:00
704,86,Q029,3,2024-06-19 00:00:00,2024-06-30 00:00:00,Site Próprio,2474.64,Confirmada,2024-04-21 00:00:00
705,390,Q017,2,2024-01-25 00:00:00,2024-02-07 00:00:00,Site Próprio,821.15,Confirmada,2024-01-12 00:00:00
706,188,Q019,2,2023-09-04 00:00:00,2023-09-15 00:00:00,Agência de Viagem,920.45,Confirmada,2023-09-03 00:00:00
707,340,Q002,1,2024-01-22 00:00:00,2024-02-05 00:00:00,Expedia,848.77,Confirmada,2024-01-20 00:00:00
708,250,Q042,4,2023-04-29 00:00:00,2023-05-01 00:00:00,Agência de Viagem,1666.01,Confirmada,2023-03-28 00:00:00
709,61,Q007,1,2024-05-11 00:00:00,2024-05-19 00:00:00,Booking.com,2570.11,Confirmada,2024-04-13 00:00:00
710,61,Q035,4,2023-07-15 00:00:00,2023-07-17 00:00:00,Expedia,1170.91,Confirmada,2023-06-14 00:00:00
711,285,Q018,2,2023-02-28 00:00:00,2023-03-02 00:00:00,Telefone,817.13,Confirmada,2023-01-11 00:00:00
712,313,Q022,2,2024-01-21 00:00:00,2024-01-23 00:00:00,Site Próprio,2656.42,Confirmada,2023-12-18 00:00:00
713,268,Q004,1,2023-06-24 00:00:00,2023-07-03 00:00:00,Expedia,791.58,Confirmada,2023-06-18 00:00:00
714,240,Q039,4,2024-04-16 00:00:00,2024-04-29 00:00:00,Booking.com,439.81,Confirmada,2024-03-18 00:00:00
715,106,Q025,3,2023-10-15 00:00:00,2023-10-26 00:00:00,Expedia,423.77,Confirmada,2023-08-30 00:00:00
716,132,Q042,4,2023-07-04 00:00:00,2023-07-13 00:00:00,Site Próprio,1850.25,Confirmada,2023-05-13 00:00:00
717,330,Q045,5,2024-04-26 00:00:00,2024-05-07 00:00:00,Site Próprio,1619.67,Confirmada,2024-04-11 00:00:00
718,72,Q044,4,2024-10-28 00:00:00,2024-11-03 00:00:00,Booking.com,1237.76,Confirmada,2024-09-01 00:00:00
719,189,Q024,3,2024-11-03 00:00:00,2024-11-14 00:00:00,Booking.com,2034.4,Confirmada,2024-11-01 00:00:00
720,371,Q052,5,2023-03-25 00:00:00,2023-04-02 00:00:00,Booking.com,2417.73,Confirmada,2023-03-06 00:00:00
722,348,Q035,4,2023-06-19 00:00:00,2023-06-20 00:00:00,Expedia,2668.41,Confirmada,2023-06-04 00:00:00
723,192,Q008,1,2024-06-07 00:00:00,2024-06-21 00:00:00,Agência de Viagem,1965.11,Confirmada,2024-05-24 00:00:00
724,99,Q048,5,2024-04-26 00:00:00,2024-04-30 00:00:00,Expedia,2798.93,Confirmada,2024-03-27 00:00:00
725,387,Q027,3,2023-11-26 00:00:00,2023-11-27 00:00:00,Agência de Viagem,702.65,Confirmada,2023-10-30 00:00:00
726,192,Q010,1,2023-06-15 00:00:00,2023-06-19 00:00:00,Site Próprio,644.77,Confirmada,2023-04-24 00:00:00
727,233,Q033,3,2024-05-01 00:00:00,2024-05-10 00:00:00,Telefone,2064.92,Confirmada,2024-04-22 00:00:00
728,288,Q027,3,2023-05-04 00:00:00,2023-05-09 00:00:00,Agência de Viagem,630.33,Confirmada,2023-04-25 00:00:00
729,298,Q047,5,2023-11-25 00:00:00,2023-12-08 00:00:00,Site Próprio,677.76,Confirmada,2023-10-28 00:00:00
730,300,Q014,2,2024-04-08 00:00:00,2024-04-21 00:00:00,Agência de Viagem,895.6,Confirmada,2024-03-02 00:00:00
731,382,Q015,2,2023-10-03 00:00:00,2023-10-15 00:00:00,Agência de Viagem,491.85,Confirmada,2023-09-05 00:00:00
732,149,Q001,1,2023-03-14 00:00:00,2023-03-19 00:00:00,Booking.com,2469.65,Confirmada,2023-02-15 00:00:00
733,193,Q009,1,2023-11-04 00:00:00,2023-11-17 00:00:00,Telefone,1736.86,Confirmada,2023-10-06 00:00:00
734,337,Q020,2,2024-06-27 00:00:00,2024-07-07 00:00:00,Expedia,2541.86,Confirmada,2024-05-22 00:00:00
735,39,Q019,2,2024-08-29 00:00:00,2024-09-03 00:00:00,Telefone,1224.08,Confirmada,2024-07-04 00:00:00
736,122,Q034,3,2024-02-26 00:00:00,2024-03-03 00:00:00,Telefone,906.47,Confirmada,2024-01-04 00:00:00
737,380,Q012,1,2023-02-28 00:00:00,2023-03-10 00:00:00,Agência de Viagem,791.45,Confirmada,2023-02-07 00:00:00
738,244,Q008,1,2023-12-15 00:00:00,2023-12-26 00:00:00,Booking.com,1437.04,Confirmada,2023-11-24 00:00:00
739,46,Q019,2,2023-08-01 00:00:00,2023-08-10 00:00:00,Agência de Viagem,1272.67,Confirmada,2023-07-23 00:00:00
740,377,Q018,2,2024-12-26 00:00:00,2025-01-01 00:00:00,Agência de Viagem,1941.51,Confirmada,2024-11-06 00:00:00
741,114,Q026,3,2024-10-17 00:00:00,2024-10-21 00:00:00,Expedia,538.4,Confirmada,2024-09-14 00:00:00
742,316,Q019,2,2024-03-06 00:00:00,2024-03-17 00:00:00,Site Próprio,1447.41,Confirmada,2024-02-05 00:00:00
743,278,Q033,3,2023-12-31 00:00:00,2024-01-06 00:00:00,Agência de Viagem,1051.96,Confirmada,2023-11-09 00:00:00
744,347,Q035,4,2024-11-23 00:00:00,2024-12-06 00:00:00,Booking.com,1254.77,Confirmada,2024-11-15 00:00:00
745,329,Q032,3,2023-07-28 00:00:00,2023-08-08 00:00:00,Booking.com,2047.48,Confirmada,2023-06-08 00:00:00
746,393,Q018,2,2023-11-05 00:00:00,2023-11-16 00:00:00,Expedia,666.69,Confirmada,2023-10-31 00:00:00
747,341,Q052,5,2024-08-25 00:00:00,2024-08-26 00:00:00,Booking.com,2537.57,Confirmada,2024-07-17 00:00:00
748,372,Q051,5,2024-07-28 00:00:00,2024-08-02 00:00:00,Site Próprio,428.63,Confirmada,2024-07-27 00:00:00
749,357,Q014,2,2023-09-12 00:00:00,2023-09-13 00:00:00,Booking.com,836.42,Confirmada,2023-08-26 00:00:00
750,13,Q013,2,2023-04-27 00:00:00,2023-04-29 00:00:00,Site Próprio,2723.4,Confirmada,2023-04-17 00:00:00
751,38,Q040,4,2024-06-18 00:00:00,2024-06-24 00:00:00,Expedia,994.01,Overbooking,2024-05-01 00:00:00
752,171,Q039,4,2023-02-26 00:00:00,2023-02-28 00:00:00,Expedia,664.27,Overbooking,2023-02-20 00:00:00
753,27,Q010,1,2024-12-14 00:00:00,2024-12-19 00:00:00,Booking.com,2268.94,Confirmada,2024-10-28 00:00:00
754,257,Q029,3,2024-05-18 00:00:00,2024-05-21 00:00:00,Booking.com,1793.2,Confirmada,2024-04-12 00:00:00
755,355,Q003,1,2024-03-08 00:00:00,2024-03-15 00:00:00,Expedia,2078.38,Confirmada,2024-02-22 00:00:00
756,242,Q025,3,2023-04-07 00:00:00,2023-04-09 00:00:00,Telefone,638.24,Confirmada,2023-02-15 00:00:00
757,119,Q042,4,2024-09-29 00:00:00,2024-10-01 00:00:00,Agência de Viagem,1690.82,Confirmada,2024-09-20 00:00:00
758,299,Q004,1,2023-08-09 00:00:00,2023-08-11 00:00:00,Agência de Viagem,864.35,Confirmada,2023-07-23 00:00:00
759,268,Q051,5,2024-06-29 00:00:00,2024-07-05 00:00:00,Site Próprio,328.81,Confirmada,2024-05-13 00:00:00
760,263,Q004,1,2023-10-25 00:00:00,2023-10-29 00:00:00,Agência de Viagem,1817.54,Confirmada,2023-08-28 00:00:00
761,160,Q016,2,2024-11-09 00:00:00,2024-11-14 00:00:00,Booking.com,651.23,Confirmada,2024-10-25 00:00:00
762,361,Q040,4,2024-11-28 00:00:00,2024-12-10 00:00:00,Expedia,1261.12,Confirmada,2024-10-25 00:00:00
763,397,Q024,3,2024-09-15 00:00:00,2024-09-21 00:00:00,Site Próprio,998.33,Confirmada,2024-08-25 00:00:00
764,78,Q048,5,2023-06-29 00:00:00,2023-07-10 00:00:00,Booking.com,1427.48,Confirmada,2023-06-16 00:00:00
765,260,Q025,3,2024-06-17 00:00:00,2024-07-01 00:00:00,Expedia,1998.71,Confirmada,2024-05-17 00:00:00
766,398,Q049,5,2023-03-18 00:00:00,2023-03-20 00:00:00,Site Próprio,1840.54,Confirmada,2023-02-18 00:00:00
767,130,Q036,4,2024-11-15 00:00:00,2024-11-24 00:00:00,Booking.com,1396.55,Confirmada,2024-09-21 00:00:00
768,395,Q041,4,2024-12-23 00:00:00,2024-12-29 00:00:00,Telefone,1389.45,Confirmada,2024-10-24 00:00:00
769,27,Q033,3,2023-04-18 00:00:00,2023-05-01 00:00:00,Agência de Viagem,474.04,Confirmada,2023-02-17 00:00:00
770,20,Q026,3,2024-07-24 00:00:00,2024-07-27 00:00:00,Site Próprio,1437.96,Confirmada,2024-06-14 00:00:00
771,337,Q005,1,2023-03-12 00:00:00,2023-03-26 00:00:00,Expedia,1365.25,Confirmada,2023-03-06 00:00:00
772,358,Q019,2,2023-04-07 00:00:00,2023-04-19 00:00:00,Site Próprio,331.31,Confirmada,2023-02-07 00:00:00
773,55,Q021,2,2024-12-17 00:00:00,2024-12-19 00:00:00,Expedia,668.16,Confirmada,2024-11-12 00:00:00
774,87,Q051,5,2023-09-03 00:00:00,2023-09-06 00:00:00,Agência de Viagem,2200.65,Confirmada,2023-08-06 00:00:00
775,64,Q029,3,2023-09-06 00:00:00,2023-09-14 00:00:00,Telefone,548.3,Confirmada,2023-08-20 00:00:00
776,116,Q042,4,2023-07-09 00:00:00,2023-07-19 00:00:00,Expedia,2184.84,Confirmada,2023-06-13 00:00:00
777,384,Q015,2,2023-07-18 00:00:00,2023-07-26 00:00:00,Site Próprio,2461.93,Confirmada,2023-06-15 00:00:00
778,15,Q027,3,2023-09-19 00:00:00,2023-09-28 00:00:00,Agência de Viagem,2326.07,Confirmada,2023-08-05 00:00:00
779,165,Q022,2,2023-11-17 00:00:00,2023-11-20 00:00:00,Expedia,1990.67,Confirmada,2023-10-05 00:00:00
780,1,Q035,4,2023-08-26 00:00:00,2023-09-05 00:00:00,Expedia,276.56,Confirmada,2023-07-08 00:00:00
781,21,Q033,3,2023-02-08 00:00:00,2023-02-14 00:00:00,Expedia,2413.66,Confirmada,2022-12-17 00:00:00
782,155,Q029,3,2024-01-19 00:00:00,2024-01-29 00:00:00,Expedia,1255.75,Confirmada,2023-12-31 00:00:00
783,7,Q004,1,2024-11-23 00:00:00,2024-11-30 00:00:00,Telefone,2176.75,Confirmada,2024-11-07 00:00:00
784,88,Q012,1,2023-06-04 00:00:00,2023-06-18 00:00:00,Expedia,895.7,Confirmada,2023-04-23 00:00:00
785,224,Q030,3,2023-11-11 00:00:00,2023-11-14 00:00:00,Booking.com,1624.76,Confirmada,2023-10-20 00:00:00
786,89,Q006,1,2023-11-24 00:00:00,2023-12-07 00:00:00,Booking.com,2435.8,Confirmada,2023-10-07 00:00:00
787,25,Q055,5,2024-07-14 00:00:00,2024-07-22 00:00:00,Expedia,1449.06,Confirmada,2024-06-14 00:00:00
788,185,Q018,2,2023-09-13 00:00:00,2023-09-15 00:00:00,Site Próprio,551.79,Confirmada,2023-07-18 00:00:00
789,117,Q001,1,2024-01-14 00:00:00,2024-01-16 00:00:00,Telefone,422.54,Confirmada,2023-11-27 00:00:00
790,237,Q004,1,2024-10-17 00:00:00,2024-10-24 00:00:00,Expedia,2296.12,Confirmada,2024-09-22 00:00:00
791,324,Q034,3,2024-08-13 00:00:00,2024-08-21 00:00:00,Expedia,2544.14,Confirmada,2024-06-27 00:00:00
792,294,Q029,3,2023-04-19 00:00:00,2023-04-29 00:00:00,Telefone,2794.32,Confirmada,2023-02-20 00:00:00
793,248,Q046,5,2024-04-01 00:00:00,2024-04-08 00:00:00,Site Próprio,2495.18,Confirmada,2024-02-18 00:00:00
794,107,Q016,2,2024-01-07 00:00:00,2024-01-16 00:00:00,Expedia,2615.39,Confirmada,2023-11-25 00:00:00
795,292,Q011,1,2023-02-05 00:00:00,2023-02-13 00:00:00,Telefone,1701.55,Confirmada,2023-02-03 00:00:00
796,48,Q019,2,2023-07-08 00:00:00,2023-07-17 00:00:00,Expedia,2342.05,Confirmada,2023-05-18 00:00:00
797,114,Q025,3,2024-09-10 00:00:00,2024-09-23 00:00:00,Site Próprio,808.47,Confirmada,2024-07-15 00:00:00
798,195,Q037,4,2024-10-14 00:00:00,2024-10-26 00:00:00,Site Próprio,2620.91,Confirmada,2024-10-01 00:00:00
799,169,Q028,3,2024-06-11 00:00:00,2024-06-23 00:00:00,Booking.com,1502.75,Confirmada,2024-04-23 00:00:00
800,343,Q045,5,2023-05-27 00:00:00,2023-06-06 00:00:00,Agência de Viagem,2799.9,Confirmada,2023-04-21 00:00:00
801,9,Q015,2,2024-10-26 00:00:00,2024-11-04 00:00:00,Site Próprio,2464.6,No-show,2024-10-02 00:00:00
802,107,Q001,1,2024-06-01 00:00:00,2024-06-02 00:00:00,Telefone,2420.47,Confirmada,2024-04-16 00:00:00
803,237,Q021,2,2023-06-08 00:00:00,2023-06-17 00:00:00,Booking.com,616.39,Confirmada,2023-04-28 00:00:00
804,218,Q035,4,2023-05-20 00:00:00,2023-05-30 00:00:00,Expedia,1790.59,Confirmada,2023-05-05 00:00:00
805,263,Q038,4,2024-10-05 00:00:00,2024-10-13 00:00:00,Site Próprio,485.51,Confirmada,2024-10-04 00:00:00
806,384,Q026,3,2023-08-31 00:00:00,2023-09-09 00:00:00,Expedia,841.81,Confirmada,2023-07-09 00:00:00
807,309,Q016,2,2023-06-29 00:00:00,2023-07-13 00:00:00,Booking.com,2738.87,Confirmada,2023-05-13 00:00:00
808,237,Q012,1,2024-08-31 00:00:00,2024-09-12 00:00:00,Booking.com,944.97,Confirmada,2024-07-08 00:00:00
809,27,Q043,4,2024-05-15 00:00:00,2024-05-16 00:00:00,Agência de Viagem,2466.6,Confirmada,2024-03-20 00:00:00
810,347,Q009,1,2024-03-01 00:00:00,2024-03-04 00:00:00,Expedia,1422.93,Confirmada,2024-01-20 00:00:00
811,173,Q021,2,2024-02-23 00:00:00,2024-03-07 00:00:00,Booking.com,2791.13,Confirmada,2024-02-08 00:00:00
812,183,Q019,2,2024-09-25 00:00:00,2024-10-02 00:00:00,Expedia,1040.6,Confirmada,2024-08-15 00:00:00
813,44,Q020,2,2023-05-26 00:00:00,2023-05-30 00:00:00,Telefone,1055.26,Confirmada,2023-04-23 00:00:00
814,214,Q026,3,2024-05-06 00:00:00,2024-05-20 00:00:00,Agência de Viagem,2210.18,Confirmada,2024-03-29 00:00:00
815,142,Q042,4,2024-04-27 00:00:00,2024-05-06 00:00:00,Booking.com,1453.16,Confirmada,2024-03-25 00:00:00
816,87,Q021,2,2023-08-27 00:00:00,2023-08-29 00:00:00,Expedia,2038.42,Confirmada,2023-08-22 00:00:00
817,182,Q036,4,2024-03-11 00:00:00,2024-03-17 00:00:00,Expedia,2047.65,Confirmada,2024-01-17 00:00:00
818,239,Q037,4,2024-08-09 00:00:00,2024-08-18 00:00:00,Site Próprio,356.19,Confirmada,2024-06-19 00:00:00
819,261,Q040,4,2024-10-07 00:00:00,2024-10-19 00:00:00,Agência de Viagem,2677.78,Confirmada,2024-08-28 00:00:00
820,284,Q026,3,2024-10-30 00:00:00,2024-11-10 00:00:00,Site Próprio,2670.73,Confirmada,2024-10-20 00:00:00
821,205,Q034,3,2023-12-01 00:00:00,2023-12-11 00:00:00,Telefone,1976.98,Confirmada,2023-11-09 00:00:00
822,283,Q021,2,2024-02-17 00:00:00,2024-02-28 00:00:00,Booking.com,978.42,Confirmada,2024-02-08 00:00:00
823,166,Q010,1,2024-05-06 00:00:00,2024-05-14 00:00:00,Agência de Viagem,950.43,Confirmada,2024-04-02 00:00:00
824,282,Q006,1,2024-06-28 00:00:00,2024-07-11 00:00:00,Expedia,1879.88,Confirmada,2024-05-28 00:00:00
825,131,Q006,1,2024-02-01 00:00:00,2024-02-11 00:00:00,Telefone,1691.52,Confirmada,2023-12-08 00:00:00
826,190,Q024,3,2024-02-02 00:00:00,2024-02-04 00:00:00,Expedia,2316.53,Confirmada,2023-12-23 00:00:00
827,142,Q045,5,2023-12-07 00:00:00,2023-12-12 00:00:00,Agência de Viagem,658.57,Confirmada,2023-10-23 00:00:00
828,39,Q035,4,2023-07-17 00:00:00,2023-07-21 00:00:00,Site Próprio,2128.64,Confirmada,2023-07-08 00:00:00
829,117,Q017,2,2023-08-13 00:00:00,2023-08-14 00:00:00,Agência de Viagem,922.78,Confirmada,2023-06-27 00:00:00
830,283,Q003,1,2024-07-18 00:00:00,2024-07-20 00:00:00,Booking.com,1356.79,Confirmada,2024-07-05 00:00:00
831,255,Q012,1,2024-01-31 00:00:00,2024-02-07 00:00:00,Site Próprio,1855.4,Confirmada,2023-12-16 00:00:00
832,65,Q022,2,2023-11-05 00:00:00,2023-11-06 00:00:00,Site Próprio,392.66,Confirmada,2023-10-28 00:00:00
833,168,Q001,1,2024-12-26 00:00:00,2025-01-07 00:00:00,Booking.com,536.46,Confirmada,2024-12-15 00:00:00
834,102,Q003,1,2024-09-15 00:00:00,2024-09-21 00:00:00,Booking.com,1169.64,Confirmada,2024-07-22 00:00:00
835,201,Q040,4,2024-02-23 00:00:00,2024-02-28 00:00:00,Agência de Viagem,843.25,Confirmada,2024-02-21 00:00:00
836,93,Q015,2,2023-06-05 00:00:00,2023-06-18 00:00:00,Expedia,1846.38,Confirmada,2023-04-24 00:00:00
837,272,Q008,1,2024-09-29 00:00:00,2024-10-10 00:00:00,Site Próprio,2247.13,Confirmada,2024-08-24 00:00:00
838,232,Q045,5,2024-03-25 00:00:00,2024-03-26 00:00:00,Telefone,1864.99,Confirmada,2024-02-11 00:00:00
839,76,Q043,4,2023-02-19 00:00:00,2023-03-04 00:00:00,Telefone,1567.18,Confirmada,2023-01-18 00:00:00
840,81,Q019,2,2024-12-08 00:00:00,2024-12-19 00:00:00,Site Próprio,1525.79,Confirmada,2024-10-09 00:00:00
841,186,Q045,5,2024-02-29 00:00:00,2024-03-12 00:00:00,Booking.com,1703.2,Confirmada,2024-01-13 00:00:00
842,246,Q040,4,2024-08-16 00:00:00,2024-08-26 00:00:00,Booking.com,1056.68,Confirmada,2024-07-22 00:00:00
843,109,Q017,2,2024-11-11 00:00:00,2024-11-24 00:00:00,Telefone,2344.16,Confirmada,2024-10-04 00:00:00
844,329,Q029,3,2024-07-27 00:00:00,2024-08-01 00:00:00,Telefone,1108.89,Confirmada,2024-06-20 00:00:00
845,141,Q052,5,2023-03-26 00:00:00,2023-04-03 00:00:00,Site Próprio,630.16,Confirmada,2023-02-05 00:00:00
846,213,Q010,1,2023-10-29 00:00:00,2023-11-08 00:00:00,Telefone,1339.57,Confirmada,2023-08-30 00:00:00
847,302,Q002,1,2023-05-17 00:00:00,2023-05-19 00:00:00,Agência de Viagem,955.42,Confirmada,2023-05-09 00:00:00
848,227,Q051,5,2023-09-20 00:00:00,2023-09-22 00:00:00,Agência de Viagem,1904.29,Confirmada,2023-09-13 00:00:00
849,370,Q008,1,2023-11-03 00:00:00,2023-11-07 00:00:00,Site Próprio,1918.51,Confirmada,2023-10-16 00:00:00
850,261,Q027,3,2024-05-27 00:00:00,2024-06-05 00:00:00,Agência de Viagem,2210.64,Confirmada,2024-04-12 00:00:00
851,330,Q031,3,2023-11-22 00:00:00,2023-11-29 00:00:00,Site Próprio,2693.67,Confirmada,2023-11-19 00:00:00
852,152,Q023,2,2023-02-24 00:00:00,2023-03-06 00:00:00,Telefone,2129.22,Confirmada,2023-02-15 00:00:00
853,193,Q034,3,2023-09-13 00:00:00,2023-09-18 00:00:00,Telefone,334.81,Confirmada,2023-08-13 00:00:00
854,42,Q002,1,2023-02-05 00:00:00,2023-02-09 00:00:00,Agência de Viagem,1781.87,Confirmada,2022-12-10 00:00:00
855,149,Q012,1,2023-12-18 00:00:00,2024-01-01 00:00:00,Telefone,722.53,Confirmada,2023-12-09 00:00:00
856,96,Q011,1,2024-05-27 00:00:00,2024-06-01 00:00:00,Expedia,668.82,Confirmada,2024-03-29 00:00:00
857,115,Q020,2,2023-09-14 00:00:00,2023-09-19 00:00:00,Site Próprio,813.95,Confirmada,2023-07-17 00:00:00
858,395,Q049,5,2023-03-06 00:00:00,2023-03-17 00:00:00,Agência de Viagem,1609.04,Confirmada,2023-01-10 00:00:00
859,51,Q038,4,2024-03-02 00:00:00,2024-03-10 00:00:00,Expedia,1989.09,Confirmada,2024-01-14 00:00:00
860,335,Q038,4,2024-04-19 00:00:00,2024-04-27 00:00:00,Telefone,2703.09,Confirmada,2024-02-19 00:00:00
861,267,Q026,3,2024-12-01 00:00:00,2024-12-03 00:00:00,Telefone,1061.55,Confirmada,2024-10-05 00:00:00
862,241,Q015,2,2024-04-25 00:00:00,2024-05-03 00:00:00,Expedia,1686.21,Confirmada,2024-04-18 00:00:00
